gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000114270,15797.70691,-0.033919156,0.08862604,0.684738195,0.830316722,COL7A1
ENSG00000131931,319.464827,-0.04667672,0.132134995,0.684668296,0.830316722,THAP1
ENSG00000164941,1623.879389,0.030892775,0.079360906,0.684737686,0.830316722,INTS8
ENSG00000286950,16.91255624,0.040557788,0.252495316,0.684517395,0.830316722,
ENSG00000290951,143.9179661,0.055144065,0.17979,0.684633479,0.830316722,
ENSG00000161217,1758.905522,0.029438451,0.075445825,0.685063175,0.830384063,PCYT1A
ENSG00000170925,4.19151732,0.022092147,0.266512171,0.685020467,0.830384063,TEX13B
ENSG00000197980,14.78116142,0.040523539,0.252317288,0.684955006,0.830384063,LEKR1
ENSG00000226067,244.2083123,0.048232774,0.137580735,0.685064595,0.830384063,LINC00623
ENSG00000244921,9.127934836,0.036207181,0.257127444,0.684997507,0.830384063,MTCYBP18
ENSG00000249244,4.481317731,-0.024551841,0.265194886,0.684945473,0.830384063,
ENSG00000111615,1517.08001,-0.032674594,0.085278586,0.685375893,0.830388767,KRR1
ENSG00000116138,480.9569694,-0.042486191,0.116517235,0.685309167,0.830388767,DNAJC16
ENSG00000126602,2713.056326,0.030906026,0.079631455,0.685384487,0.830388767,TRAP1
ENSG00000139436,1355.172731,-0.03110195,0.080571393,0.685177931,0.830388767,GIT2
ENSG00000176973,415.7123273,-0.0465617,0.13199631,0.685322549,0.830388767,FAM89B
ENSG00000272129,11.30593619,0.036684196,0.25671389,0.685256027,0.830388767,
ENSG00000289537,104.2161434,-0.054377281,0.184164255,0.685256283,0.830388767,
ENSG00000176749,178.9632726,-0.052165533,0.160136543,0.685583486,0.830520459,CDK5R1
ENSG00000261717,7.142314396,0.03156897,0.261025748,0.685549596,0.830520459,
ENSG00000225883,4.94030199,-0.00825454,0.270305364,0.685670561,0.830539752,BMS1P11
ENSG00000232774,164.2148326,-0.052147318,0.159911224,0.685689718,0.830539752,LINC03033
ENSG00000267147,9.714719905,-0.035313191,0.257432925,0.685764997,0.83057624,LINC01842
ENSG00000169727,2573.686919,-0.032575237,0.085073059,0.685886375,0.830668552,GPS1
ENSG00000107077,301.9780596,-0.047073379,0.134629993,0.686023212,0.830700849,KDM4C
ENSG00000113851,627.304177,-0.037080153,0.099098326,0.686466067,0.830700849,CRBN
ENSG00000119878,556.5873759,-0.038110629,0.103390422,0.686253283,0.830700849,CRIPT
ENSG00000138785,547.4100892,-0.040704485,0.110718074,0.686169751,0.830700849,INTS12
ENSG00000152056,626.4310746,0.039554432,0.105957951,0.6861041,0.830700849,AP1S3
ENSG00000171862,1397.28578,0.031661865,0.08208075,0.686321242,0.830700849,PTEN
ENSG00000226200,82.35377971,0.0552103,0.189548878,0.686564106,0.830700849,SGMS1-AS1
ENSG00000235489,12.02416825,0.038694687,0.25438349,0.686149243,0.830700849,DBF4P1
ENSG00000239219,9.489609725,-0.033564563,0.258965044,0.686501202,0.830700849,
ENSG00000241015,375.672569,0.046261828,0.129840537,0.686431479,0.830700849,TPM3P9
ENSG00000259165,7.401253766,0.031861299,0.260722857,0.686635626,0.830700849,DDX18P1
ENSG00000267724,7.122036466,0.029508333,0.262436108,0.686498168,0.830700849,
ENSG00000272601,4.090237983,-0.025388269,0.264659286,0.686317671,0.830700849,EFCAB3P1
ENSG00000273154,461.743154,-0.044034456,0.123255227,0.686338967,0.830700849,
ENSG00000279495,166.6588872,0.05258981,0.160628099,0.686111125,0.830700849,
ENSG00000286001,180.5880314,-0.054925122,0.193681805,0.68660798,0.830700849,
ENSG00000286342,86.5346428,0.055127166,0.188859705,0.68669308,0.830715719,
ENSG00000116497,830.4934374,-0.034893498,0.092025733,0.68683108,0.830718759,S100PBP
ENSG00000189334,7.074830373,-0.032361116,0.259890456,0.686791371,0.830718759,S100A14
ENSG00000285803,31.89946124,0.048895656,0.236867855,0.686815863,0.830718759,
ENSG00000003249,1742.17779,-0.03309561,0.086245204,0.686964295,0.830770627,DBNDD1
ENSG00000266872,7.377305944,-0.027102327,0.263545232,0.686933359,0.830770627,
ENSG00000179715,16.75243863,-0.041328247,0.24997908,0.687246577,0.831057363,PCED1B
ENSG00000228283,4.163999294,0.024212942,0.265397211,0.68747273,0.83127619,KATNBL1P6
ENSG00000053438,5.141026475,0.027487273,0.263570432,0.687917844,0.831595743,NNAT
ENSG00000197457,5633.446463,-0.030110512,0.0773727,0.687803188,0.831595743,STMN3
ENSG00000203663,9.275325185,-0.035123853,0.257341334,0.687906299,0.831595743,OR2L2
ENSG00000226562,39.23539223,0.051695828,0.227566165,0.687827868,0.831595743,CYP4F26P
ENSG00000235884,7.389301989,-0.007109584,0.27045328,0.687979017,0.831597658,LINC00941
ENSG00000267405,17.61642814,-0.041073066,0.250095355,0.688009849,0.831597658,
ENSG00000231105,9.513529829,0.031083338,0.261193496,0.688156238,0.831665298,ECE1-AS1
ENSG00000286140,1283.876885,-0.034834094,0.09274485,0.688133868,0.831665298,DERPC
ENSG00000174718,6622.941107,0.052760181,0.162959282,0.68838407,0.831831335,RESF1
ENSG00000237892,4.181257123,0.023054869,0.265924,0.68836624,0.831831335,KLF7-IT1
ENSG00000171757,5.542126687,0.027052522,0.263784573,0.688435751,0.831839139,LRRC34
ENSG00000269910,81.00532574,0.055069347,0.195069041,0.688576976,0.83195513,
ENSG00000279481,5.490009073,0.028560166,0.262829199,0.688699388,0.831993731,
ENSG00000283662,4.223294337,0.02299671,0.265924981,0.688697872,0.831993731,
ENSG00000065361,1414.177598,0.036563059,0.097553395,0.688788649,0.832046918,ERBB3
ENSG00000272338,6.065622615,-0.028328805,0.262681883,0.688839765,0.832054021,
ENSG00000211459,46432.47046,0.031853535,0.082395701,0.688905263,0.832078495,MT-RNR1
ENSG00000010072,626.9680281,0.03908554,0.105882469,0.689149349,0.832318656,SPRTN
ENSG00000129204,15.07954915,-0.041844543,0.248817714,0.689291447,0.832335601,USP6
ENSG00000186364,33.56513168,0.049829265,0.232905478,0.689337994,0.832335601,NUDT17
ENSG00000255411,5.99384245,-0.027744907,0.262992305,0.689289113,0.832335601,LINC02548
ENSG00000279803,24.8817353,0.04645829,0.24153657,0.689344381,0.832335601,
ENSG00000258644,7.190885503,-0.030252937,0.261210007,0.68962115,0.832615125,SYNJ2BP-COX16
ENSG00000093010,1369.837326,-0.035980158,0.096013923,0.689699267,0.832654786,COMT
ENSG00000186017,277.4699968,0.046365021,0.132997042,0.689986596,0.832947,ZNF566
ENSG00000254602,4.638163259,-0.020088072,0.267003827,0.690099598,0.833028745,MIR130AHG
ENSG00000078142,1256.526151,0.033428877,0.088716267,0.690316489,0.833031527,PIK3C3
ENSG00000100151,428.0858025,-0.041316183,0.116609341,0.690299167,0.833031527,PICK1
ENSG00000103061,1218.699106,0.034434791,0.0923149,0.690185191,0.833031527,SLC7A6OS
ENSG00000142082,275.4648283,-0.046350647,0.134420063,0.690328345,0.833031527,SIRT3
ENSG00000253948,7.833919177,0.031734706,0.260419641,0.690244595,0.833031527,VPS13B-DT
ENSG00000223653,298.7164956,0.045504519,0.129815014,0.690482441,0.833128715,BCL10-AS1
ENSG00000271754,17.5422089,0.042935215,0.247607025,0.69049947,0.833128715,
ENSG00000278356,5.278444911,-0.025601218,0.26428785,0.690626307,0.833227095,
ENSG00000185803,1911.41375,-0.032370329,0.086109256,0.690810096,0.83339417,SLC52A2
ENSG00000291142,548.0078848,-0.037296048,0.102575262,0.690865651,0.833406531,
ENSG00000230910,8.844629536,0.033071238,0.259234003,0.690959593,0.833465194,ADGRB3-DT
ENSG00000213885,11.37564146,0.037180808,0.255259819,0.691008381,0.833469388,RPL13AP7
ENSG00000230385,3.828790778,-0.021651478,0.266274616,0.691111547,0.833539164,
ENSG00000105701,5401.020301,-0.02405202,0.062354882,0.691220043,0.833590377,FKBP8
ENSG00000179921,8.48654327,0.033485443,0.258834426,0.691244646,0.833590377,GPBAR1
ENSG00000197763,201.8655613,0.049376387,0.147584074,0.691463748,0.833799934,TXNRD3
ENSG00000186665,207.8038596,0.050813027,0.155840061,0.691574296,0.833878571,C17orf58
ENSG00000290993,220.1749764,-0.049473833,0.151110113,0.691747326,0.834032533,
ENSG00000229299,11.09327559,0.037220231,0.255062774,0.69179268,0.834032546,ZBTB46-AS2
ENSG00000247077,1757.481709,0.034990331,0.093859654,0.691972384,0.834194523,PGAM5
ENSG00000067208,780.0033874,0.041236671,0.114529055,0.692155273,0.834248296,EVI5
ENSG00000086666,1161.332252,0.035040132,0.093925434,0.692198407,0.834248296,ZFAND6
ENSG00000185753,1088.39428,0.032963512,0.088056565,0.692183956,0.834248296,CXorf38
ENSG00000278993,22.37148527,0.044051375,0.245316691,0.692167386,0.834248296,
ENSG00000164576,542.9662582,0.038256717,0.10446421,0.692286812,0.834300178,SAP30L
ENSG00000197841,153.9494899,-0.051475635,0.161960058,0.692429181,0.834368669,ZNF181
ENSG00000273428,10.37601032,-0.036858118,0.254760774,0.692434366,0.834368669,
ENSG00000166860,403.4232826,0.047852983,0.138115945,0.692584051,0.834494368,ZBTB39
ENSG00000166888,2603.906425,-0.033554351,0.090370777,0.692681395,0.834556991,STAT6
ENSG00000104365,1636.285582,0.035293755,0.095171649,0.693022308,0.834662904,IKBKB
ENSG00000167721,5647.081798,-0.031782532,0.08475485,0.692987192,0.834662904,TSR1
ENSG00000196993,5.867300562,0.022409525,0.266044761,0.692923939,0.834662904,NPIPB9
ENSG00000272703,6.120125027,0.028600529,0.262488974,0.692958247,0.834662904,
ENSG00000280828,13.0299059,-0.0383569,0.25281831,0.692943506,0.834662904,
ENSG00000289021,19.59355463,0.045140556,0.24279044,0.693041564,0.834662904,
ENSG00000268790,26.75903552,0.040548058,0.250644992,0.693152091,0.834741363,
ENSG00000267309,31.96441663,-0.050233977,0.22713448,0.693252689,0.834807853,ZNF566-AS1
ENSG00000161533,447.3137677,0.040691467,0.113315554,0.69334062,0.834849864,ACOX1
ENSG00000272345,17.85414283,0.043582725,0.245772057,0.69337835,0.834849864,
ENSG00000205534,161.078122,-0.052659452,0.176134716,0.693799609,0.835302397,SMG1P2
ENSG00000090534,5.260714572,-0.026771943,0.263323298,0.693873226,0.835336351,THPO
ENSG00000259948,203.8194175,0.050438034,0.156100695,0.693970377,0.835398633,
ENSG00000101439,708.3677008,-0.036598543,0.101086973,0.694236366,0.835609456,CST3
ENSG00000285508,8.090781039,-0.006925951,0.27043971,0.694209073,0.835609456,MKKS
ENSG00000144848,1459.252669,-0.032511188,0.087814065,0.69455416,0.835896367,ATG3
ENSG00000246339,8.524332521,-0.032066943,0.25928694,0.694611067,0.835896367,EXTL3-AS1
ENSG00000279641,25.17820094,0.046696637,0.238823363,0.694570039,0.835896367,
ENSG00000142794,611.802024,-0.039088125,0.109235784,0.694785573,0.83599698,NBPF3
ENSG00000226784,4.987821261,-0.023870078,0.264961441,0.694785004,0.83599698,PGAM4
ENSG00000236539,4.440441155,-0.025956704,0.263777702,0.694873054,0.836047551,HNRNPA1P54
ENSG00000161265,139.8197729,0.052442089,0.171475927,0.694942629,0.836076572,U2AF1L4
ENSG00000159214,203.1062087,-0.049973031,0.156477361,0.695045261,0.836145358,CCDC24
ENSG00000277152,6.819372927,-0.028426362,0.262072883,0.695098412,0.836154613,
ENSG00000137210,3370.632744,0.035803558,0.097719676,0.695398777,0.836461229,TMEM14B
ENSG00000092969,287.2589331,-0.049044182,0.2292342,0.695714726,0.836748946,TGFB2
ENSG00000224888,28.52886669,0.04808331,0.234774842,0.695743837,0.836748946,
ENSG00000267272,5.614364123,-0.025942069,0.263736112,0.695774444,0.836748946,LINC01140
ENSG00000143450,19.82852987,0.04428803,0.243668638,0.695911811,0.836804723,OAZ3
ENSG00000288033,8.983660757,-0.033163647,0.258071175,0.695909291,0.836804723,
ENSG00000146833,289.926391,-0.045139281,0.133151149,0.696119945,0.83694557,TRIM4
ENSG00000187609,121.849264,-0.05183453,0.171719325,0.696087222,0.83694557,EXD3
ENSG00000100578,762.9298378,-0.035088474,0.096453453,0.69620496,0.836993074,KIAA0586
ENSG00000244198,399.7566876,0.041477222,0.117609718,0.696339285,0.837045145,ARHGEF35-AS1
ENSG00000289009,8.564365931,-0.03243838,0.258739692,0.696298309,0.837045145,
ENSG00000213722,1656.575186,-0.029754695,0.079131026,0.696735454,0.837466637,DDAH2
ENSG00000183386,325.7628092,-0.04675115,0.141118521,0.696937486,0.837654739,FHL3
ENSG00000165650,1038.106243,-0.03887102,0.109588613,0.697054714,0.837740896,PDZD8
ENSG00000022976,259.0007322,-0.045899076,0.137131283,0.697269927,0.837944795,ZNF839
ENSG00000290399,97.82612868,0.053154936,0.185907796,0.697551269,0.838228133,
ENSG00000233559,8.801469769,0.029321022,0.261536905,0.697807921,0.838481768,LINC00513
ENSG00000129749,23.48904239,-0.045168697,0.239740912,0.697910998,0.838509286,CHRNA10
ENSG00000177189,1465.198709,-0.032299663,0.088329582,0.697921995,0.838509286,RPS6KA3
ENSG00000231305,14.38049166,-0.039242449,0.250565078,0.697987155,0.838532802,
ENSG00000279089,52.65709358,0.051920811,0.217121422,0.698063349,0.83856957,
ENSG00000108021,2006.742366,0.029012809,0.078042158,0.69817871,0.838594546,TASOR2
ENSG00000144827,1079.372878,-0.031102146,0.086251368,0.698197919,0.838594546,ABHD10
ENSG00000205426,8.152205448,-0.031649346,0.259225477,0.698220913,0.838594546,KRT81
ENSG00000197694,17028.73631,-0.026928107,0.064734167,0.69848807,0.838850992,SPTAN1
ENSG00000277972,760.5854044,0.041567493,0.118172833,0.698525642,0.838850992,CISD3
ENSG00000241735,14.05733882,-0.035728404,0.254956227,0.698720708,0.839030468,FABP5P3
ENSG00000105255,837.1503451,0.036632949,0.099947354,0.699138507,0.839093939,FSD1
ENSG00000122574,5.866685971,0.027070475,0.263011392,0.699063083,0.839093939,WIPF3
ENSG00000142409,1180.276395,0.038042762,0.106815277,0.699131626,0.839093939,ZNF787
ENSG00000174840,1194.238492,0.036002022,0.099233666,0.698952904,0.839093939,PDE12
ENSG00000253731,30.45503199,0.014051602,0.269111725,0.698866334,0.839093939,PCDHGA6
ENSG00000258056,66.84667963,-0.05264819,0.196472701,0.699045335,0.839093939,CD63-AS1
ENSG00000266910,12.28627892,0.032995251,0.258389517,0.699038419,0.839093939,
ENSG00000285509,14.16374649,-0.032308175,0.258478131,0.698890987,0.839093939,TBCEL-TECTA
ENSG00000109790,1734.272042,-0.027923666,0.075328062,0.699304396,0.839238277,KLHL5
ENSG00000188295,187.0561756,-0.047546888,0.147123592,0.699416038,0.83929427,ZNF669
ENSG00000221838,666.3284411,0.035274909,0.097790157,0.699442311,0.83929427,AP4M1
ENSG00000108788,1267.475713,0.033176432,0.09089734,0.699588928,0.839415443,MLX
ENSG00000140367,785.983993,0.034055825,0.093876893,0.699645085,0.839428067,UBE2Q2
ENSG00000120327,37.03102851,-0.04894142,0.227539889,0.699692209,0.839429852,PCDHB14
ENSG00000130675,185.3827809,-0.048673315,0.15370354,0.699791141,0.839481362,MNX1
ENSG00000232044,4.054148322,-0.024360042,0.264440535,0.699826422,0.839481362,SILC1
ENSG00000125534,2765.891936,-0.027408723,0.07365937,0.699986629,0.839546288,PPDPF
ENSG00000179627,165.7913185,-0.048797175,0.15466084,0.700026913,0.839546288,ZBTB42
ENSG00000213965,418.7074556,0.041731162,0.120608757,0.700004266,0.839546288,NUDT19
ENSG00000287005,6.148008426,0.028027546,0.262288939,0.700063117,0.839546288,
ENSG00000125971,3350.614891,-0.027064899,0.072030783,0.700300305,0.839626652,DYNLRB1
ENSG00000131351,518.2413538,0.038411998,0.10866544,0.700377553,0.839626652,HAUS8
ENSG00000177683,462.3678828,0.038968809,0.110579882,0.70024485,0.839626652,THAP5
ENSG00000196834,16.39229365,0.039507039,0.250526762,0.700332397,0.839626652,POTEI
ENSG00000206562,419.2248095,0.039559199,0.112703894,0.700449656,0.839626652,METTL6
ENSG00000226476,70.51864973,-0.051954613,0.202392099,0.700299671,0.839626652,LINC01748
ENSG00000287550,4.121838726,-0.023503274,0.26486939,0.700447188,0.839626652,
ENSG00000272068,41.1314029,-0.047481668,0.231961081,0.700707274,0.839880725,BCAN-AS1
ENSG00000111077,81.65130357,0.05275521,0.193972125,0.701009542,0.839969351,TNS2
ENSG00000124486,9263.072223,-0.027604115,0.075397095,0.700970561,0.839969351,USP9X
ENSG00000137310,2348.474401,-0.033798163,0.094400904,0.700949256,0.839969351,TCF19
ENSG00000171169,212.8627816,-0.047901746,0.150420863,0.700933495,0.839969351,NAIF1
ENSG00000267255,3.524051183,0.020472582,0.266561931,0.700948976,0.839969351,
ENSG00000143079,1610.984797,-0.02897057,0.079131385,0.701160501,0.840095509,CTTNBP2NL
ENSG00000106263,8546.846179,-0.030275023,0.083296039,0.701372534,0.84020701,EIF3B
ENSG00000154485,4.057630246,-0.023488837,0.264848888,0.701390597,0.84020701,MMP21
ENSG00000287815,7.424023909,-0.030379834,0.259954014,0.701370035,0.84020701,
ENSG00000142330,565.1199504,0.038938681,0.111047435,0.701579284,0.840323588,CAPN10
ENSG00000230992,4.49418026,-0.024586356,0.264151725,0.701547249,0.840323588,FAM201B
ENSG00000105939,2325.92809,0.030449074,0.082382419,0.701724713,0.840388331,ZC3HAV1
ENSG00000182919,385.2755565,-0.041393328,0.121041554,0.701712016,0.840388331,C11orf54
ENSG00000183260,11.00424626,-0.007709635,0.270285112,0.701844265,0.840431828,ABHD16B
ENSG00000213371,62.4797891,-0.051683785,0.207323164,0.701852415,0.840431828,NAP1L1P3
ENSG00000112146,1135.068619,0.030364135,0.083098204,0.70196635,0.840513543,FBXO9
ENSG00000276564,13.42751903,0.037995707,0.252235302,0.70203986,0.840546845,
ENSG00000171497,952.18368,-0.033022976,0.092180052,0.702212257,0.840679232,PPID
ENSG00000249971,16.33779475,-0.016754237,0.26786701,0.702287543,0.840679232,
ENSG00000286905,37.39461547,0.047051345,0.234412784,0.702282204,0.840679232,
ENSG00000259209,8.488277524,-0.032440835,0.257974085,0.702359227,0.840710328,
ENSG00000135736,373.0387407,-0.041682242,0.122895313,0.702433947,0.840745057,CCDC102A
ENSG00000126243,376.1209665,0.043596918,0.129107607,0.70265409,0.840950361,LRFN3
ENSG00000186051,10.75954199,-0.034083547,0.25621353,0.702696915,0.840950361,TAL2
ENSG00000161813,2079.520525,-0.027276119,0.074599188,0.703010551,0.84127097,LARP4
ENSG00000015532,876.6817836,0.039335134,0.113393314,0.703408447,0.841650763,XYLT2
ENSG00000161542,1217.009497,0.032972425,0.092560064,0.70341944,0.841650763,PRPSAP1
ENSG00000054965,2366.094164,0.03188604,0.089589178,0.703947867,0.841899679,FAM168A
ENSG00000091844,444.5543142,-0.042967531,0.129021771,0.703863314,0.841899679,RGS17
ENSG00000124562,3469.026641,-0.033725393,0.09620549,0.703713791,0.841899679,SNRPC
ENSG00000135164,1701.249496,-0.027698546,0.075866547,0.70377087,0.841899679,DMTF1
ENSG00000223749,73.3724614,-0.049368809,0.221549778,0.703911194,0.841899679,MIR503HG
ENSG00000235663,6.52736013,0.027263386,0.262512004,0.703837757,0.841899679,SAPCD1-AS1
ENSG00000279382,27.29598291,0.044674106,0.239996418,0.703865745,0.841899679,
ENSG00000078808,5994.697621,0.024219383,0.065461006,0.704072421,0.841919337,SDF4
ENSG00000257704,42.96459701,-0.045198535,0.236790056,0.704101618,0.841919337,INAFM1
ENSG00000288056,7.834745494,0.030174369,0.260251366,0.704051349,0.841919337,
ENSG00000260528,122.7874014,-0.050439734,0.172330917,0.70420775,0.841991507,FAM157C
ENSG00000167552,4386.086508,-0.03173916,0.088672756,0.704342472,0.842097851,TUBA1A
ENSG00000291099,14.76039392,-0.036954474,0.252429487,0.704480133,0.842207694,
ENSG00000138688,2062.123128,0.041006352,0.120339742,0.70479953,0.842534773,KIAA1109
ENSG00000168300,392.1181703,-0.041641061,0.124251493,0.705064528,0.842796785,PCMTD1
ENSG00000143379,843.6509325,0.03210049,0.091213456,0.705142037,0.842834663,SETDB1
ENSG00000279662,19.28902591,0.043349282,0.242132172,0.705383835,0.843068893,
ENSG00000160973,6.107850689,-0.024974051,0.263631695,0.705480351,0.843074687,FOXH1
ENSG00000185040,106.0408084,0.051252807,0.179778779,0.705444316,0.843074687,SPDYE16
ENSG00000287223,10.0336218,-0.032863123,0.257080212,0.705578511,0.843137213,
ENSG00000215529,12.58541876,0.036560803,0.253324727,0.705718237,0.843249399,EFCAB8
ENSG00000110076,6.477133056,-0.025440456,0.263230042,0.705874521,0.843381354,NRXN2
ENSG00000161955,59.0006752,0.049915594,0.220023318,0.706003195,0.843425522,TNFSF13
ENSG00000213997,7.495109472,-0.027259906,0.261972457,0.705966827,0.843425522,PGAM1P7
ENSG00000286545,40.93192209,0.049324832,0.222775237,0.706226303,0.843637266,
